id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
36069992,Room in the heart of Norrebro,30430845,Emanuele,,Nrrebro,55.69556,12.54979,Private room,371,7,3,2021-09-01,0.09,1,92,2,
36073710,Vesterbro - 1 Bedroom - Close To Tivoli - Vesterbro - 1 Bedrooms - Close To Tivoli (1395-1),187610263,ApartmentinCopenhagen,,Vesterbro-Kongens Enghave,55.66903,12.55047,Entire home/apt,967,1,1,2019-08-24,0.03,166,87,0,
36075232,Bright nordic home close to airport/center/beach,31152974,Line,,Amager st,55.66435,12.61148,Entire home/apt,650,3,21,2021-10-11,0.63,1,0,3,
36084263,"Luxurious, historical apartment - the heart of CPH",271454301,Flemming,,Indre By,55.67738,12.5788,Entire home/apt,7000,5,0,,,1,362,0,
36086051,Beautifull sunset from 7th floor 3bedrooms/balcony,2819608,Thor,,Vanlse,55.69209,12.5186,Entire home/apt,936,3,3,2020-01-27,0.10,3,27,0,
36087280,Cozy 3 room apartment - central Nørrebro,3010756,April,,Nrrebro,55.69,12.55484,Entire home/apt,830,9,5,2020-10-30,0.15,2,0,0,
36088818,"Nice, quiet room & free parking in Copenhagen Ø",271479993,Vagn,,sterbro,55.69886,12.57896,Private room,1050,2,8,2021-12-06,0.24,1,304,3,
36092916,Cosy flat with balcony and unique location in CPH,90467155,Sofie,,Indre By,55.6906,12.57189,Entire home/apt,950,3,2,2019-08-28,0.06,1,0,0,
36093363,Spacious and light apt in the heart of Nørrebro,195449664,Mathias,,Nrrebro,55.68842,12.55181,Entire home/apt,800,3,3,2019-09-02,0.09,1,0,0,
36098154,Charming apartment in the heart of Copenhagen,8321596,Jonathan,,Vesterbro-Kongens Enghave,55.6717,12.55255,Entire home/apt,500,4,3,2019-08-10,0.09,1,0,0,
36103464,Luxury for hostel price with sea-view,46060454,Gabor,,Vesterbro-Kongens Enghave,55.64805,12.53451,Private room,350,1,5,2021-12-05,0.16,2,35,4,
36103558,Apartment In the heart of Copenhagen,93685836,Olivia,,Indre By,55.68104,12.56862,Entire home/apt,1571,1,13,2022-03-20,0.39,1,51,9,
36105783,Bright and spacious apartment in vibrant Nørrebro,13124818,Jonathan,,Nrrebro,55.70128,12.54881,Entire home/apt,800,5,1,2019-07-20,0.03,1,18,0,
36107010,"Gernersgade 23,0",76540729,Johan,,Indre By,55.67725,12.56717,Entire home/apt,1200,5,0,,,5,0,0,
36107448,"Gernersgade 21,0",76540729,Johan,,Indre By,55.68731,12.58924,Entire home/apt,500,5,0,,,5,0,0,
36108615,Spacious and bright apartment in Copenhagen,172133624,Jelle,,Bispebjerg,55.70595,12.52374,Entire home/apt,398,14,2,2020-04-15,0.07,1,45,0,
36108660,Room with 2 bathrooms in the center of Copenhagen,269766982,Majed,,Indre By,55.68277,12.57168,Private room,431,2,10,2019-08-02,0.30,1,365,0,
36109000,"Clean, cosy, ocean view, heart of Copenhagen",191406200,Jasmin,,Amager Vest,55.66615,12.57699,Entire home/apt,1392,4,25,2021-09-01,0.75,1,0,5,
36109943,Heart of Copenhagen,93780212,Ibrahim,,Frederiksberg,55.68272,12.53018,Entire home/apt,1500,1,27,2020-07-28,0.81,1,89,0,
36124619,2 room apartment,38010636,Jakob,,Bispebjerg,55.70605,12.53614,Private room,350,5,15,2019-12-29,0.45,1,0,0,
36126467,Charming apartment in the center of Copenhagen!,270232425,Rosa,,Indre By,55.68189,12.57314,Entire home/apt,889,2,18,2021-08-30,0.54,1,0,5,
36126913,"Large, light and quiet penthouse room",188110122,Lis,,sterbro,55.711864,12.574507,Private room,450,2,14,2021-10-08,0.43,1,2,9,
36127410,Modern central apartment with free parking!,66614542,Jonas & Tanny,,sterbro,55.70085,12.59292,Entire home/apt,945,4,6,2022-01-02,0.18,1,0,2,
36130567,Cozy & nice apartment in Copenhagen,96960564,Clara,,Valby,55.6526,12.52455,Entire home/apt,900,1,0,,,1,0,0,
36130831,Homy apartment in the greenest part of Copenhagen,44976172,Jens,,Frederiksberg,55.68674,12.53015,Entire home/apt,580,4,25,2021-09-26,0.76,1,199,6,
36140987,Stay in trendy Islands Brygge close to city center,6180353,Naya,,Amager Vest,55.6662,12.57553,Entire home/apt,1495,6,3,2019-08-25,0.09,1,148,0,
36143774,"[Luxury] Guldmagerens Hus, Nyhavn 59",247379882,Edward,,Indre By,55.67968,12.5923,Entire home/apt,896,3,55,2022-03-07,1.67,9,271,13,
36144259,"Central retreat in trendy, vibrant Vesterbro",32610214,Lea,,Vesterbro-Kongens Enghave,55.66843,12.55559,Entire home/apt,783,4,6,2022-01-31,0.18,1,1,3,
36157765,A rare bohemian experience in Copenhagen,242966655,Mads,,Vesterbro-Kongens Enghave,55.66876,12.54694,Entire home/apt,1199,2,29,2022-02-28,0.87,1,321,6,
36161850,Spacious apartment at vibrant Nørrebro,39339085,Christina,,Bispebjerg,55.70199,12.53766,Entire home/apt,502,4,5,2021-06-27,0.15,1,0,1,
36163350,Beautiful sunset from 7th floor! 2bedrooms/balcony,2819608,Thor,,Vanlse,55.69273,12.52014,Entire home/apt,857,2,20,2022-03-07,0.61,3,90,12,
36164170,Penthous apartement with amazing views!,1704793,Kristian,,Amager Vest,55.63384,12.57737,Entire home/apt,1000,3,0,,,1,0,0,
36174173,Beautiful penthouse in the heart of Copenhagen,80635466,Jolande Laerke,,Vesterbro-Kongens Enghave,55.66832,12.55298,Entire home/apt,1200,1,25,2022-01-01,0.75,1,234,8,
36174710,Best location in Vesterbro and with space for kids,3215254,Joanna,,Vesterbro-Kongens Enghave,55.6712,12.55182,Entire home/apt,1000,5,2,2019-08-02,0.06,1,0,0,
36176895,Apartment for two in Copenhagen NV,237606859,Michael,,Bispebjerg,55.70709,12.53245,Entire home/apt,380,6,9,2019-08-29,0.27,1,0,0,
36187508,★ Private★ Free parking! 15 min from city square!★,18097129,Nanna Ziesche,,Bispebjerg,55.7036,12.52988,Entire home/apt,500,4,10,2020-08-26,0.31,1,0,0,
36188878,Exclusive Villa in Top Neighbourhood Close to City,33765307,Kasper,,sterbro,55.72956,12.57111,Entire home/apt,3499,7,2,2021-07-31,0.10,1,365,1,
36191984,Spacey apartment near city center!,150829419,Jonas,,Frederiksberg,55.67366,12.54152,Entire home/apt,62000,3,3,2019-09-01,0.09,2,90,0,
36196306,Gorgeous surroundings in Frederiksberg -Copenhagen,111818997,Eva Marie,,Frederiksberg,55.67777,12.51107,Entire home/apt,750,1,24,2022-02-18,0.73,1,113,5,
36198157,Lækker 3-værelses lejlighed i hjertet af Vesterbro,3113794,Morten,,Vesterbro-Kongens Enghave,55.66626,12.55055,Entire home/apt,1228,4,3,2021-08-31,0.09,1,89,2,
36203785,Villa apartment with balcony and garden.,145787667,Ditte,,Vanlse,55.69211,12.47952,Entire home/apt,400,5,5,2020-02-23,0.15,1,22,0,
36203815,Comfy Modernized Loft in Trendy Neighbourhood,8625991,Joanna,,Frederiksberg,55.67311,12.54311,Entire home/apt,950,5,7,2021-08-07,0.23,1,1,1,
36207432,Byhus tæt på Amager Fælled,45607704,Louise,,Amager Vest,55.62579,12.57124,Entire home/apt,800,2,9,2020-07-21,0.27,1,0,0,
36214667,"Cozy, beautiful 2 bedroom on Østerbro, Copenhagen",269043213,Rikke,,sterbro,55.7048,12.5846,Entire home/apt,750,2,5,2019-12-30,0.16,1,9,0,
36219595,Cosy House - Near central Copenhagen,17899821,Theis,,Brnshj-Husum,55.7136,12.47377,Entire home/apt,1000,2,2,2021-07-16,0.19,1,0,2,
36220839,Penthouse lejlighed med udsigt udover København,68666273,Line,,Amager Vest,55.6358,12.57539,Entire home/apt,898,1,14,2022-02-15,0.45,1,43,8,
36221729,Budget stay in Copenhagen,272249646,Fernanda,,Vesterbro-Kongens Enghave,55.66833,12.54786,Private room,321,2,41,2022-03-20,1.23,1,5,25,
36226232,Central & Elegant room. Cosy & Quiet,19432869,Carolina,,Nrrebro,55.68894,12.5587,Private room,400,3,7,2021-07-25,0.21,1,0,1,
36231558,Bo i den hyggeligste lejlighed i hjertet af Valby,23491879,Frederikke,,Valby,55.66656,12.51111,Entire home/apt,1014,4,5,2021-09-03,0.15,1,26,3,
36231926,Large and bright room in the heart of Nørrebro,162063121,Mariam,,Nrrebro,55.69361,12.54896,Private room,458,3,2,2021-10-01,0.06,2,29,1,
36234120,"Cosy apartment in charming Vesterbro, Copenhagen",36212526,Charlotte,,Vesterbro-Kongens Enghave,55.66569,12.55141,Entire home/apt,1200,6,2,2019-08-19,0.06,1,1,0,
36236254,Apartment in villa close to city & beach,272545314,Kasper,,sterbro,55.72828,12.56982,Entire home/apt,583,2,76,2022-03-06,2.30,1,19,27,
36245179,Bright apartment in the middle of Jægersborggade,34639814,Katrine,,Nrrebro,55.69238,12.54346,Entire home/apt,1000,4,16,2022-01-10,0.51,1,12,6,
36248158,Light 110sqm. apartment w 2 balconies & near metro,5000685,Signe Mai,,Vesterbro-Kongens Enghave,55.66445,12.54577,Entire home/apt,1000,3,8,2020-10-17,0.26,1,13,0,
36250885,Cozy apartment in the heart of Copenhagen,52401923,Luna,,Amager Vest,55.66365,12.58249,Entire home/apt,800,5,0,,,1,0,0,
36254169,Charming Copenhagen apartment by The Lakes,248782102,Anna,,Frederiksberg,55.67862,12.55619,Entire home/apt,975,7,4,2019-12-30,0.12,1,148,0,
36256882,Nice apartment on central Vesterbro close to Metro,17396269,Mette,,Vesterbro-Kongens Enghave,55.66923,12.54805,Entire home/apt,675,6,12,2022-03-10,0.42,1,27,8,
36257338,Family-friendly apartment in Copenhagen,10496055,Jesper,,Nrrebro,55.69409,12.56172,Entire home/apt,1500,6,1,2019-07-16,0.03,1,57,0,
36258991,Cozy apartment in the heart of Copenhagen,271962392,Sofia,,Indre By,55.68871,12.5845,Entire home/apt,1000,5,0,,,1,0,0,
36263885,Cosy spacious flat in 2 floors at best location,4614717,Marie,,Nrrebro,55.6917,12.54359,Entire home/apt,1000,2,7,2021-10-16,0.22,1,0,2,
36268103,Charmerende gammel lejlighed på Frederiksberg,51225759,Kathrine,,Frederiksberg,55.69374,12.52994,Entire home/apt,800,6,10,2021-08-07,0.30,1,0,1,
36268566,Best option - beach and metro,24618070,Ulrik,,Amager st,55.65946,12.61965,Entire home/apt,975,5,0,,,1,87,0,
36268823,Central and modern family-friendly apartment,34710055,Katrine,,Amager Vest,55.65587,12.56511,Entire home/apt,1200,2,4,2021-11-28,0.49,1,0,4,
36269772,Elegant 5 - room apartment - 150 sq.m,272782732,Pernille,,Frederiksberg,55.669,12.51639,Entire home/apt,990,2,4,2021-08-18,0.13,1,42,2,
36270446,Sea view penthouse apartment at The Little Mermaid,65610295,Kasper,,sterbro,55.69698200502412,12.597532173144733,Entire home/apt,900,6,1,2022-03-14,1,1,124,1,
36278095,Lyst værelse,20478021,Rikke,,Vanlse,55.68915,12.48664,Private room,250,1,21,2021-11-07,0.64,1,0,11,
36284753,TOP location in cozy room with balcony and own wc,1093409,Rasmus Böttcher,,Vesterbro-Kongens Enghave,55.66452,12.54994,Private room,800,2,13,2021-08-22,0.39,2,0,1,
36285436,Big New Yorker appartment Nørrebro,190234550,Meeto,,Bispebjerg,55.70473,12.52961,Entire home/apt,850,5,6,2020-08-24,0.18,1,0,0,
36287817,Cute scandinavian central apartment w. big balcony,2022667,Marie Junge,,Vesterbro-Kongens Enghave,55.66852,12.54279,Entire home/apt,850,4,18,2020-12-27,0.54,1,0,0,
36290420,Bright and spacious Nørrebro apartment,23406963,Angela,,Nrrebro,55.68637,12.56174,Entire home/apt,900,2,3,2021-07-23,0.09,1,0,1,
36291376,"Nørrebro, the hippest area in the world (TimeOut)!",139083089,Emilie,,Nrrebro,55.69282,12.54314,Entire home/apt,900,2,9,2022-03-21,0.27,1,7,1,
36291844,Cozy studio apartment,112156191,Christian Buus,,sterbro,55.71243,12.56844,Entire home/apt,450,1,44,2021-12-11,1.32,1,0,11,
36293080,Bright apartment with balcony close to central Cph,180440527,Nicolai,,Valby,55.67157,12.49041,Entire home/apt,700,2,18,2021-07-28,0.55,1,88,5,
36295811,Perfectly Located Charming Villa,4170654,Rikke,,Amager Vest,55.65211,12.59004,Entire home/apt,3286,2,20,2021-12-05,0.60,1,169,10,
36296844,Bright apartment with balcony in Copenhagen!,26617417,Ida,,Vesterbro-Kongens Enghave,55.67036,12.54428,Entire home/apt,814,7,27,2021-10-17,0.83,1,10,10,
36299863,Soulful apt in the heart of Copenhagen’s Nørrebro,3668809,Sara,,Nrrebro,55.68818,12.56201,Entire home/apt,1200,2,3,2021-10-22,0.09,1,71,1,
36300097,"Private room in a new apartment, close to the city",69762270,Paula,,Amager Vest,55.61699,12.5684,Private room,400,1,7,2019-10-10,0.21,1,0,0,
36308544,Apartment located in nice neighborhood,273059689,Torben,,sterbro,55.71185,12.5703,Private room,589,1,104,2022-03-12,3.16,1,0,40,
36310439,Apartment with lots of natural light,37057119,Mette,,Frederiksberg,55.68596,12.53124,Entire home/apt,1000,2,4,2019-09-09,0.13,1,0,0,
36311728,City boho appart with balcony close to the beach,273082834,Anna-Liv,,Amager st,55.66873,12.61273,Entire home/apt,800,2,18,2020-09-06,0.54,1,0,0,
36312311,Stilet og hyggelig taglejlighed,6565559,Bodil,,Valby,55.65881,12.52278,Entire home/apt,796,3,22,2022-03-01,0.67,1,96,3,
36321101,Classic Copenhagen apartment in Nørrebro,9022679,Sibylle,,Nrrebro,55.70174,12.5416,Entire home/apt,675,4,3,2021-07-10,0.09,1,40,1,
36322656,Cozy new city house perfect for family vacation,137702291,Malene Smidt,,Valby,55.65628,12.50073,Entire home/apt,700,5,1,2019-07-27,0.03,1,4,0,
36325654,Charming apartment with great location.,24447149,Signe,,Vesterbro-Kongens Enghave,55.66679,12.54998,Entire home/apt,1050,2,0,,,1,363,0,
36330387,New stylish apartment in trendy Vesterbro,71080877,Edward,,Vesterbro-Kongens Enghave,55.6657,12.55726,Entire home/apt,1340,2,5,2019-12-31,0.16,1,0,0,
36330736,"Bright airy apartment, 2 balconies, Christianshavn",13013477,Søren,,Indre By,55.67156,12.59278,Entire home/apt,1000,3,4,2019-12-29,0.14,1,0,0,
36332656,Comfortable room in a good location.,167232,Frank,,Amager st,55.66761,12.60067,Private room,495,6,31,2021-12-17,0.96,1,0,9,
36339863,"large, cute apartment in the center of Copenhagen",23356640,Nanna,,Indre By,55.68412,12.56525,Entire home/apt,1650,2,1,2019-08-18,0.03,2,334,0,
36342881,Cosy apartment next to the lakes and the park!,273300016,Otto,,Indre By,55.68327,12.56345,Entire home/apt,850,3,20,2021-10-28,0.61,1,25,12,
36347116,Child-friendly townhouse close to Royal Arena,12123266,Gerd,,Amager Vest,55.62509,12.57144,Entire home/apt,1080,7,5,2020-08-07,0.15,1,0,0,
36350618,Spacious apartment in the heart of Copenhagen,67225273,Sara,,Indre By,55.68441,12.56523,Entire home/apt,1100,2,2,2021-05-10,0.06,1,0,1,
36366874,Wonderful house with garden in Copenhagen,13410848,Christina,,Amager Vest,55.65465,12.60459,Entire home/apt,1500,5,5,2021-10-24,0.15,1,10,3,
36373088,Typical CPH flat available for couples/friends,273506534,Louise,,sterbro,55.71125,12.56007,Entire home/apt,700,2,1,2019-07-29,0.03,1,348,0,
36383454,Centrally located apartment with roof terrace,31609006,Anja,,Frederiksberg,55.67956,12.53338,Entire home/apt,1100,5,0,,,1,39,0,
36385825,100 m2 w/2 terraces,88659272,Emmanuel,,Frederiksberg,55.68453,12.51736,Entire home/apt,899,2,9,2019-09-08,0.28,1,0,0,
36402287,"Perfectly located, big and light city-appartment",257381910,Christina,,Indre By,55.68387,12.56203,Entire home/apt,1000,3,18,2022-03-15,0.55,1,142,12,
36407656,Near beach & metro - perfect for friends & family,52816459,Frede,,Amager st,55.66185,12.61587,Entire home/apt,1250,3,12,2021-11-05,0.36,1,145,6,
36412160,"Entire 1 bedroom apartment, Central Location",20368271,Mikael,,Indre By,55.6917,12.57718,Entire home/apt,700,3,17,2021-08-24,0.51,1,0,4,
36436230,Perfect room in the heart of Copenhagen.,273945742,Andre,,sterbro,55.70235,12.58474,Private room,300,1,48,2022-03-14,1.45,1,60,14,
36437316,Beautiful townhouse,119230480,Tine,,Frederiksberg,55.67868,12.5484,Entire home/apt,900,4,0,,,1,0,0,
36443962,Private room near city center,55045575,Laila,,sterbro,55.70799,12.56433,Private room,300,1,7,2019-11-15,0.21,1,0,0,
36460310,City center 2 room apartment,78619442,Anna,,Indre By,55.68738,12.59021,Entire home/apt,1100,1,3,2021-10-15,0.11,1,88,2,
36460710,Private rooftop terrace,272457390,Niels,,Frederiksberg,55.67896,12.53036,Entire home/apt,1500,3,37,2021-11-14,1.13,1,8,17,
36462312,Apartment in the heart of hipster Vesterbro,45922259,Andreas,,Vesterbro-Kongens Enghave,55.6711,12.54723,Entire home/apt,995,1,1,2020-01-02,0.04,1,0,0,
36462698,Lille hyggeligt hus i Haveforening,17607634,Mette,,Brnshj-Husum,55.71423,12.47157,Entire home/apt,500,30,15,2021-07-16,0.45,1,0,1,
36466375,"Cozy apartment close to airport, beach & downtown",212171886,Ester Safir,,Amager st,55.65794,12.61928,Entire home/apt,750,2,1,2019-08-10,0.03,1,0,0,
36467084,Stylish and cosy Copenhagen apartment,6035004,Anna,,sterbro,55.70496,12.58638,Entire home/apt,750,1,1,2019-08-26,0.03,1,0,0,
36468093,Apartment in the heart of trendy Vesterbro,15456948,Marie,,Vesterbro-Kongens Enghave,55.66902,12.54067,Entire home/apt,595,2,14,2022-03-13,0.48,1,0,7,
36471136,"Cozy apartment, close to city center and beach.",49343036,Molly,,Amager st,55.66761,12.61315,Entire home/apt,995,3,3,2019-11-08,0.09,1,0,0,
36471606,Lejlighed med havudsigt direkte til Islands Brygge,11043401,Sanne,,Amager Vest,55.66522,12.57653,Entire home/apt,800,2,2,2019-08-25,0.06,1,0,0,
36474310,Vesterbros paradis lys lejlighed,274239433,Brian,,Vesterbro-Kongens Enghave,55.6644,12.5462,Entire home/apt,950,3,0,,,1,22,0,
36474381,"Cosy apt 50 m from the lakes, 5 min to City-center",140513255,Emilie,,Nrrebro,55.68789,12.55925,Entire home/apt,749,3,26,2022-03-21,0.79,1,13,14,
36478105,Skøn oase lige ved søerne med parkering,19766670,Kristina,,Indre By,55.67846,12.55718,Entire home/apt,1549,5,10,2021-08-14,0.30,1,16,4,
36481094,Nice apartment close to the centre of Copenhagen,270783277,Björgvin,,Amager st,55.66156,12.60784,Entire home/apt,850,3,10,2019-12-27,0.31,1,17,0,
36491001,Stor lys lejlighed i indre by,27727088,Anna,,Indre By,55.68501,12.56648,Entire home/apt,2000,3,0,,,1,65,0,
36492522,"Big and sunny apartment near the
Metro",274389759,Katja,,Amager Vest,55.65551,12.59713,Entire home/apt,650,7,11,2020-01-30,0.34,2,0,0,
36499833,City Sancturay - 6 person Villa,70011468,Jakob,,Frederiksberg,55.67116,12.51323,Entire home/apt,2800,5,1,2019-07-29,0.03,1,90,0,
36502822,Idyllic inner City charm apartment,121496391,Anne Sofie,,Indre By,55.68696,12.58392,Entire home/apt,893,3,9,2020-03-01,0.28,1,2,0,
36506380,Stylish 2-Room Apartment in Østerbro,204510202,Adrian,,sterbro,55.70888,12.58342,Entire home/apt,707,3,15,2022-01-02,0.46,1,4,5,
36506896,Wonderful family apartment in Christianshavn,16859294,Mia Lykke,,Indre By,55.67679,12.59903,Entire home/apt,1500,3,7,2019-11-03,0.21,1,88,0,
36507008,2 rooms in shared flat NV/Nørrebro.,18954256,Emil,,Nrrebro,55.70088,12.53778,Private room,450,4,3,2021-08-25,0.09,1,0,1,
36509278,Cozy apartment by the lakes,125968135,Kamilla,,Nrrebro,55.68624,12.56087,Entire home/apt,600,3,5,2021-08-22,0.17,1,10,1,
36509550,"TOP location in big, bright and trendy apartment",1093409,Rasmus Böttcher,,Vesterbro-Kongens Enghave,55.66405,12.5514,Entire home/apt,1399,3,17,2022-03-13,0.53,2,3,13,
36510716,Cozy apartment 10 min from downtown,37800373,Oscar,,Frederiksberg,55.68782,12.5376,Entire home/apt,650,3,6,2020-01-06,0.18,1,29,0,
36512740,Cozy sunny flat with a private 17m2 balcony,48486017,Sofie,,Nrrebro,55.686,12.55762,Entire home/apt,1000,2,1,2019-12-28,0.04,1,0,0,
36516907,All new penthouse 15 mins from CPH city,84934070,Aya,,Valby,55.65424,12.50714,Entire home/apt,800,4,3,2021-07-29,0.09,1,14,1,
36517554,Cosy Flat placed in hip area in the Hart of CPH,274547562,Thybo Jensen,,Nrrebro,55.68928,12.54457,Entire home/apt,599,5,9,2021-12-25,0.27,1,2,2,
36518206,Modern spacious one-bedroom at Copenhagen Harbour,141790379,Helle Stigaard,,Vesterbro-Kongens Enghave,55.65811,12.56206,Entire home/apt,1190,3,24,2021-12-19,0.75,1,32,16,
36520520,Warm and cosy apartment close to the city centre,109747423,Mads,,Vesterbro-Kongens Enghave,55.65458,12.53582,Entire home/apt,789,4,8,2020-08-07,0.27,1,0,0,
36529166,Lille værelse,10308800,Lone,,Vesterbro-Kongens Enghave,55.64445,12.52545,Private room,285,2,15,2021-12-12,1.91,1,0,15,
36537364,Bright and modern apartment in central Copenhagen,274687463,Emil,,Frederiksberg,55.67923,12.52372,Entire home/apt,700,3,7,2022-01-03,0.22,1,0,4,
36552990,Cozy apartment in central Nørrebro,193635747,Albert,,Nrrebro,55.69201,12.5452,Entire home/apt,450,4,10,2021-07-11,0.31,1,0,4,
36560474,Luxury 'Kings Garden' City-Flat In Center Of Town,217999489,Frederik,,Indre By,55.68047,12.5784,Entire home/apt,2000,2,26,2022-01-03,0.79,1,41,18,
36576621,Cosy and childfriendly apartment in hip Vesterbro.,7506003,Julie,,Indre By,55.67559,12.56947,Entire home/apt,1191,2,9,2021-08-23,0.28,1,0,4,
36577041,Big personal apartment in the heart of Copenhagen,274215954,Camilla,,Frederiksberg,55.68382,12.54155,Entire home/apt,1200,4,2,2019-08-06,0.06,1,0,0,
36589231,2 bedroom apartment near Vesterbro/City Center,10343814,Julie Camille,,Vesterbro-Kongens Enghave,55.65965,12.53601,Entire home/apt,650,2,2,2022-03-27,0.55,1,7,2,
36590672,Super central flat by Nyhavn,275038546,Nina,,Indre By,55.67999,12.58979,Entire home/apt,1257,3,6,2021-07-23,0.19,1,21,1,
36593579,The livin' is easy here,274874099,Rasmus,,Indre By,55.68582,12.58518,Entire home/apt,1200,4,0,,,1,363,0,
36609842,Spacious apartment with bath tub in hip area,37324337,Anders,,Nrrebro,55.69406,12.54199,Entire home/apt,1100,3,6,2021-10-11,0.19,1,0,3,
36613009,Very easy acces to shopping mall and Train,275210053,Mohammadreza,,Amager Vest,55.63568,12.57917,Entire home/apt,1000,1,0,,,1,179,0,
36613074,Bright cozy room Frederiksberg heart of Copenhagen,162964657,Emilie,,Frederiksberg,55.6708,12.51564,Private room,475,1,18,2022-03-20,0.56,1,0,11,
36620572,Charming appartment located in central Nørrebro,269535568,Samuel,,Nrrebro,55.69916,12.55266,Entire home/apt,1100,3,7,2019-09-28,0.22,1,0,0,
36625428,"Townhouse close to metro, airport and Royal Arena",13193213,Bo,,Amager Vest,55.62503,12.56996,Entire home/apt,1100,2,3,2019-09-29,0.10,1,60,0,
36625838,Private room in large apartment.,19639180,Mie Malene,,Nrrebro,55.69834,12.5383,Private room,700,2,1,2019-08-13,0.03,2,0,0,
36632254,"Cozy room, peaceful area <3",275334107,Sylwia,,Brnshj-Husum,55.71225,12.47942,Private room,320,2,8,2020-01-31,0.24,1,103,0,
36637579,Amager Strand. Idylisk - 500 m. til strand / metro,18555069,Søren,,Amager st,55.64824,12.63747,Entire home/apt,1281,4,6,2021-12-09,0.19,2,36,3,
36651946,Family friendly home at Nørrebro,15171699,Jesper,,Nrrebro,55.69644,12.54655,Entire home/apt,929,2,6,2020-02-09,0.19,1,0,0,
36654541,Beautyful rooftop apartment Near the City centre,28753113,Tanya,,Amager Vest,55.66442,12.58181,Entire home/apt,750,2,5,2021-12-27,0.15,2,0,2,
36657769,Apt w. balconies by waterfront & close to centrum,1328090,Nicolaj,,Amager Vest,55.66736,12.5806,Entire home/apt,850,3,1,2019-07-18,0.03,2,147,0,
36664680,Cosy room next to metro stop,3935502,Tine,,Frederiksberg,55.68862,12.53282,Private room,440,1,27,2020-05-03,0.84,1,151,0,
36666779,Cozy three-room apartment with shared garden,23336062,Emil,,Bispebjerg,55.70572,12.52807,Entire home/apt,500,3,10,2021-08-02,0.31,1,0,3,
36680911,Spacious rooftop apartment ideal for two plus,854646,Kamille,,Bispebjerg,55.70114,12.52583,Entire home/apt,995,3,4,2019-12-16,0.13,1,363,0,
36681169,Luxury in the center of Nørrebro.,17034633,Jens-Christian,,Nrrebro,55.68866,12.5542,Entire home/apt,1000,4,8,2022-01-05,0.25,1,0,2,
36684800,Award winning 8-House / Rent your own town house,30360741,Tania,,Amager Vest,55.61625,12.57167,Entire home/apt,950,3,3,2021-08-15,0.09,1,0,1,
36689370,Penthouse apartment in the heart of Copenhagen,19570035,Sebastian,,Indre By,55.68022,12.59043,Entire home/apt,3000,2,10,2021-09-19,0.31,1,0,4,
36711794,Scandinavian minimalism with amazing view!,33209112,Vibeke,,Nrrebro,55.69378,12.5368,Entire home/apt,800,2,24,2020-10-08,0.77,1,8,0,
36715723,Live in the heart of Copenhagen - Christianshavn,9406906,Kasper,,Indre By,55.67261,12.5889,Entire home/apt,671,3,1,2021-12-21,0.30,1,38,1,
36722474,Close to the city centre and the airport - welcome,276013312,Kaj Egon,,Amager st,55.66682,12.61765,Entire home/apt,750,3,8,2019-10-28,0.25,1,13,0,
36725279,Trendy 140 m2 with two balconies,92267605,Josephine,,Indre By,55.67428,12.55815,Entire home/apt,900,5,4,2020-01-17,0.12,1,14,0,
36727343,Cosy apartment in the center of old Copenhagen,16868445,Anne Ahn,,Indre By,55.67714,12.56782,Private room,900,2,1,2021-09-04,0.14,1,0,1,
36741065,Charming apartment in Valby,103550508,Fatime,,Valby,55.66071,12.4934,Private room,500,2,0,,,1,83,0,
36742072,Beautiful Christianshavn's apartment,30584514,Marianne,,Indre By,55.67567,12.59293,Entire home/apt,1150,3,12,2021-08-01,0.40,1,4,6,
36743389,Sunny family penthouse on Østerbro,17050663,Martin Kæstel,,sterbro,55.71068,12.56282,Entire home/apt,700,5,5,2021-09-12,0.55,1,0,5,
36748585,Spacious loft apartment in quiet neighborhood,15644007,Julie,,sterbro,55.70624,12.55694,Entire home/apt,600,4,3,2021-09-19,0.09,1,0,1,
36748647,Small cosy apartment in the middle of Nørrebro,65595076,Mathilde,,Nrrebro,55.69672,12.54303,Entire home/apt,630,4,16,2021-09-17,0.49,1,0,5,
36750031,Central and light room at Frederiksberg,15416653,Suzanne,,Frederiksberg,55.67272,12.5388,Private room,300,2,4,2020-08-19,0.12,1,42,0,
36751279,2 bedroom apartment Ideal for families and couples,63033010,Raffaella,,Frederiksberg,55.67098,12.54036,Entire home/apt,1439,2,9,2019-09-27,0.28,1,0,0,
36758981,Spacious 1-bedroom apartment situated in Nørrebro,72884093,Amalie,,Nrrebro,55.69108,12.55971,Entire home/apt,650,3,3,2019-08-31,0.09,1,0,0,
36759642,"3 værelses lejlighed, 92 m2, med stor altan",30624080,Soeren,,Valby,55.66191,12.51889,Entire home/apt,800,7,2,2019-08-18,0.06,1,88,0,
36760253,LOVELY APPARTMENT IN THE HEART OF COPENHAGEN,155941660,Emilie,,sterbro,55.7085,12.561,Entire home/apt,600,4,9,2022-03-05,0.28,1,4,3,
36761845,"Big, cosy and romantic spot on Frederiksberg/N-BRO",67874113,Joy,,Nrrebro,55.68831,12.54263,Entire home/apt,800,3,3,2021-09-21,0.43,2,0,3,
